hash,move,score - This file contains all positions with 4 to 6 moves on a 8x7 board.
75154926900150530,4,0
72345670396282113,3,-4
72340177149953281,3,-5
72341280956417281,3,0
72341272349772545,4,-3
72340194329691393,5,-4
72904222319904001,3,-4
73466077056663811,2,-7
72340181478343937,3,-5
73467172273324291,3,-4
72340177149823745,5,-5
144397766876007170,4,1
72342376173077761,3,-3
72341276644803841,3,-2
72340172888540417,3,-6
72340177216931073,5,-3
72341272366613761,3,-5
72342371911664897,3,-5
72903122791695617,2,-4
72903127103243521,4,-4
77969672372289794,4,0
72340172838144770,2,1
72340190017948161,3,-1
72340172905186562,4,-4
73466077039952131,3,-5
72621656421500161,4,-2
72340185756534017,4,-5
72341276644674305,3,-5
72340172838339842,2,-3
72621647848408321,3,-3
72340177133307137,1,-4
74873447628538115,2,-2
72340177133049345,3,-2
72345674691183873,3,-4
72340177133372673,2,2
72341289529574657,4,-2
73467172256612611,3,-5
72340190034724097,4,-4
72340172838275841,2,-3
72340172838667521,4,-3
72621652109757185,5,-4
72343471373092097,3,25
72622747326547201,3,25
72341272433591553,4,0
72343471406515457,2,25
72622747359970561,2,25
72904226598094081,3,-3
72340172838082050,2,3
72340185723110657,4,-5
72904222303192321,2,-5
72343471372962561,4,-2
72903122841830657,3,-6
72342371861529857,1,-3
72340185722981121,3,-5
73466072761762051,4,-4
72621652109886721,3,-4
72621652143310081,4,0
72340190017946882,3,2
73466077039887873,1,-2
72341293824541953,3,3
72341276678227201,3,3
72340172989072641,3,-2
72344570884590081,4,0
72621647831696641,3,-5
72350068442727681,3,2
73184597768340737,3,25
72623846854821121,3,-3
73184597801764097,2,25
72342384746235137,4,-4
73466085629821187,3,-6
75154922605248770,3,0
72340172888410881,3,-6
73466072761697793,4,-3
72621669289624833,3,0
72340211492783361,4,-4
72622755916350721,4,6
72340172838079236,4,0
72903135676400897,3,-6
72627145372927233,4,3
73184606358144257,3,1
72623851133011201,4,0
73466072795250947,4,-6
72343479962895617,5,0
72341272349837569,3,25
72621647814920449,3,25
74594171675017474,4,25
72621647898674433,1,-2
72621656404788481,4,2
72622747326417665,4,2
75154922621960450,3,-3
72621647814792705,4,2
72340177133177089,3,-5
73466072745115907,2,-5
72340190018012417,2,-4
72621664994657537,4,-4
73469371279802627,6,-5
72340172838929409,2,6
72340172854987009,3,-6
73186796791465217,3,-2
73466072744986113,3,3
72340181428144129,1,-3
72906421326382337,4,-4
72340177133437953,1,0
72341272350033153,2,4
73466072744920322,4,3
72340172838471681,1,-3
72340172838212097,3,-2
72340172871763969,1,-5
72340181444920321,3,0
73466072744921601,4,-2
72621647848473601,4,2
75156022116811010,2,-2
72340172855247873,2,-2
72340172838406401,2,-3
72340177166730241,3,-5
75154922605183490,3,0
72340172838209794,3,-5
217018310867354116,1,2
72344570901366017,3,-5
72341272383390721,3,0
72342371861465089,1,-3
72342371878241281,5,-3
72621647815181313,2,5
72340172838797827,3,1
72621656404853761,4,3
73184597768211201,3,-4
73466072812028162,4,1
72903122808407041,3,-2
72344575179556097,5,-4
72621647814853891,2,-4
72340172922094593,3,4
72340172922290689,0,-25
72341272350098433,2,4
72621647814855425,4,-3
72342376156431361,4,0
72626045861299457,5,-4
72340181445116417,0,3
73186801086431491,4,-4
72340172838863873,5,0
72340172855640577,3,-2
72341272349709825,5,4
72342371878437377,0,-25
72340181428339713,2,4
72344570884654337,4,-4
72621647815574017,4,0
78251147349000450,4,3
72627149667894017,7,-25
73466072744985857,2,-3
72340194313241089,3,6
72903122791630849,1,-3
72341272383586817,3,7
72627149667893507,7,-25
72903127086597121,4,0
72340177166926337,3,6
72621647848669697,3,7
72340172855706113,0,-25
73467172256547331,1,-3
72627145389703937,4,0
72342371862053377,3,3
72623846838109441,2,0
73467172256548353,3,-1
72342376156627457,3,2
72633742442693377,4,2
72627145389703427,4,-2
73466077039886598,4,-4
72341272366875137,3,6
72340177150214657,4,0
73186796808241411,3,-1
72342371861660673,3,2
72340172838798593,2,-3
72340181428732417,3,3
72340172839715329,3,3
72341280939770881,4,0
72340172905317377,4,-5
72621647815116033,2,4
72340172989202945,3,-2
73190095326347523,3,-3
72345670396543489,3,5
72340172905513473,3,3
74312696698306819,6,-4
73466072744984838,3,1
72633742442692867,4,-3
72340177133896193,3,6
72621647882027521,4,-2
72340194329821697,4,3
72340194313044993,4,3
75154922605183236,5,4
72341280956547585,3,3
72340181478474241,4,0
72342376173208065,5,2
72340177133830657,4,0
72903122791826433,4,3
72623846838370817,3,3
72340190034854401,4,0
72623851149787905,3,0
72345670413124097,3,6
72621647831958017,3,5
72621656421630465,4,6
72340172871959553,1,5
72623846838174721,5,5
72341280939966977,4,4
72621656405049857,4,5
72623851149787395,3,-3
72623846854951425,3,4
72340190018077697,5,-4
72341276645065217,2,3
72904222303257601,2,-3
72627145372992257,4,3
72340177200284161,3,-5
72621652143440385,3,-2
72621664994787841,4,0
72340185723372033,2,0
72621652110148097,5,4
72340172872352257,2,6
72340177217061377,3,3
72622747326808577,2,3
72341272350556673,2,4
72627145372927489,4,4
72623859722945281,4,-3
73186796791529731,2,-3
72345670396347393,2,1
72341272433721857,3,6
72342371911795201,2,-3
72343471406645761,3,0
72623846854885635,3,-2
72344570884915713,3,2
72627145372991747,4,0
72621669289755137,5,4
72344570901496321,3,-2
72628244884554753,2,5
72623855427978241,4,5
72621647815639553,2,6
72623851133076225,4,6
72340185756664321,3,-5
72341272383260929,2,25
72621647848343809,2,25
74591981241696514,5,25
72342384746365441,4,-5
72623859722944771,5,-4
72623846838305281,5,3
72343479963025921,2,1
72340172871633154,4,0
72340190018273793,4,3
72623846871598081,3,3
72340172938741761,1,3
72340172888801793,4,-2
72340181461567489,1,3
73466072761697537,3,-4
72340181511898113,3,4
72622755916481025,4,6
72341280973194241,3,1
72350068442857985,2,0
72623846854821377,2,-3
72621656438277121,3,6
72623846888374531,3,-5
72623851133011457,4,0
72342371894888449,1,-3
72621647915451393,3,6
72342371894952961,3,3
72340181461632001,3,6
72340172871635457,3,6
72340172921964801,4,-4
72342371945219073,4,0
73466072745181442,2,-3
73466072761696518,3,-4
72341289529704961,2,-5
72903122825054209,1,-3
72340172871894017,4,-2
72903127120020481,3,-2
72341276678357505,5,2
72340177166600449,3,-4
72903122825118721,4,4
72340172872221185,2,3
72340173056246273,0,-25
72903122875384833,4,1
72622747360100865,5,1
72623846838109697,3,-3
72343471373353473,2,1
72340181511963137,0,3
72342376189854721,4,-4
72345674691314177,3,2
72340194346468353,4,4
72621647848604161,4,-2
72342371945284097,0,-25
72340211492913665,4,0
72340173056181249,3,9
72342371895083521,2,3
72622768801252097,7,-25
72621647898804737,3,6
72621656438342145,4,6
72340177233773057,4,7
72340181461762561,2,3
72622768801251587,7,-25
73184619243045123,3,-2
73186796791465473,5,1
72624954939605761,5,2
72341280973259265,2,3
72340172938806273,3,6
72340194346533377,3,7
72621647915516417,3,7
72344575179686401,4,-3
72341272450433537,3,7
72341272383521281,2,-3
72342376189919745,3,3
72340172871698689,3,-4
72345670429770753,3,6
72340194396799489,2,0
72340173022626307,3,-2
72623851133010182,4,2
72341272416944641,3,-5
72342376240185857,2,1
72340177233708033,3,6
73184606358208771,4,3
72623851133075715,4,-4
72621695059428097,5,-3
72345670429835777,3,6
72621669289689857,5,6
72621669306401537,5,-3
72345670480101889,4,6
72340173039404033,3,2
72340177351148033,2,3
72340173257507329,4,-2
72621669289625089,3,0
72340173022627073,3,-3
72340190051501057,5,25
72621669306401027,5,-4
73185705869771011,4,2
72341272450368513,3,6
72342372045881857,2,-4
72621695059427587,3,-5
72340185823642113,3,6
72340172938936833,3,5
72621669289689347,3,-4
72622755933126915,3,2
72621652210418177,3,6
72340190051566081,3,1
72621669289623814,5,2
72341281023525377,3,8
72623846888375041,3,-5
72341272567808513,3,8
72340172922225153,3,4
72623846838240001,5,-3
72621656471831041,4,2
72344570918142977,4,25
72344570884719617,4,-3
73184606358144513,1,3
72341289563128321,3,-2
72344570918208001,2,2
72340177334370817,3,2
74310506264985859,6,-5
72341276745335297,5,7
72344570968474113,2,-2
72340177166860801,2,-4
72621656404788737,4,5
72621648032891393,3,6
72622755916350977,4,5
72345674724737537,3,7
72341272350491137,3,-3
72904222336680961,3,5
72340190101832193,3,5
72343479996449281,3,2
72621656488608257,3,6
72342384779788801,3,-3
72341293858095617,3,6
72627145372926214,4,3
72622755916415745,4,7
73184606358143238,4,0
72621673584656897,4,6
72621656455053571,3,-4
72342380451333121,6,25
72342380451268609,1,3
72340211526337025,4,-2
72621656421500417,4,3
72622755916349702,4,5
72903131381498881,5,25
72903131398210561,3,1
72621656404984321,4,3
72621656404723969,3,-3
72340198607882241,1,3
72624954939605251,6,-3
72340173039469057,3,5
72621656421565185,4,6
72340181612560897,3,4
72621647814788358,6,-3
73184602096730371,4,-2
72622755933127425,3,5
72340198607946753,4,6
72342380468044801,3,0
72340194313175553,2,0
72340194312915201,5,-3
74591972685316354,4,5
72340198624723457,0,6
72340181428078849,4,1
73185697313390851,3,-2
72342380451463681,6,25
72342380468109825,0,-2
72344575213109761,3,-4
73184606374920451,3,-5
72624946383225601,2,25
72622751654937345,7,0
72343471473623553,3,6
72622747410301697,4,5
72340228672717313,3,7
72340181428274177,5,3
72622751654936835,7,-2
72622747410301187,4,2
72340181444790529,4,-3
72621673584591873,4,6
72340181495120897,5,25
72340198608077313,4,6
72342393336169473,4,3
72903144266335233,2,0
73186796791464198,5,-2
72340181579006465,3,-2
72340228689428993,2,3
72621656455054081,3,-4
72342393336234497,3,-1
74310497708605699,6,-3
72342393352946177,2,1
72903131381434369,1,2
72621652193641217,5,0
72341298119574017,4,6
72345679002927617,3,6
72621660733243651,7,-4
72621652193640707,5,-3
73184597852094723,5,-1
72340181428015617,4,5
72350068476281345,3,6
72621656421564675,4,6
72341298136285697,3,6
72340181428013314,1,3
72340181495185921,2,3
72340173022757377,3,5
72340181445050881,4,-4
72341280939641089,4,6
72340220082717187,4,-3
72340198624658433,0,1
72342380501598721,7,-6
72340198658212353,4,6
72622755916415235,4,6
72341281006748161,5,0
72340228672652289,4,6
72340181428601345,4,2
72340220082848257,2,0
72621652143310337,3,1
72340194380022273,4,3
72344579474523137,3,25
72344579474588161,6,25
72621652143374595,2,-3
72621647898674689,2,4
72340224377684993,3,4
72341328184279553,4,6
73184597801764353,1,2
72621660733244161,6,-4
72621647999337217,3,-4
72341298119508993,5,6
72345691871052289,3,5
72904230893061121,4,1
72621656404918531,4,0
72342419105972737,3,-3
72621647898739457,3,5
72342371861336577,4,4
72621647898738947,4,1
72342376156301569,4,-3
72345678986150913,4,6
72346769924621313,5,-3
72341293824672257,6,3
72346769907909633,3,-2
72623846854886145,3,3
72905321814819841,4,25
72621656421499142,4,0
72346769907845121,1,-3
72621647999336707,4,-4
73184597801763078,3,1
72905321831531521,4,-4
72340220082717953,4,1
72340220116271617,3,4
73184602063307011,3,-4
73184597801828611,3,-2
72342371878111489,3,-4
72340280212259329,2,0
72346774202811393,5,0
72624946383225091,3,-3
72342371861595137,4,3
72905321814755329,1,-4
72346769908040193,5,3
72346769924686337,0,-25
72345670396217601,3,-2
72622747359970817,4,3
72624946349802241,3,25
72622751621513985,7,-25
72342371861922305,3,1
72345678986215937,5,5
72621656404919041,4,0
72342371878371841,3,-3
72622751621513475,7,-25
72344579491299841,6,-3
72343497142764033,4,6
72342376156561921,4,-2
72342371928441857,4,25
72342371861399809,4,-2
72622747360035585,3,1
72340224394461697,3,4
72340224377750017,4,3
72905326109721601,4,-4
72346774219588097,2,2
72624946349801731,3,-5
72622747343323905,4,-4
72342371928506881,2,1
72621652143375105,3,1
72346769958175233,5,-3
72622747326547457,4,-3
72342372012327425,2,-2
72621652110082307,3,-3
72354466489303553,5,6
72342389041202177,3,25
72342389041267201,6,25
73184597768536323,4,-3
72621647898673414,3,3
74310497675182339,6,-6
72623846838239491,2,-3
72621648016114177,3,3
72908620349637633,0,-2
72622747343323395,4,-5
72621652126663425,5,-5
72342410516038145,4,-2
72621660699820291,5,-5
72621647831696897,3,4
72621652109886977,5,-2
72621647848408577,3,6
72354466506015233,4,6
72342371861334274,5,-2
72354470784205313,5,4
72623846838044929,5,-2
72621652126662915,5,-5
72353366977675777,3,0
72621660699820801,5,-5
72621652143309062,3,0
73185697279967491,3,-5
72344592359424513,4,6
73184597768340993,4,0
72622747360035075,5,-2
72350077032661505,4,3
72353366977610753,3,0
72621647831892737,2,4
72346774202876417,3,2
72353371272577537,4,0
72622747326743297,4,3
72621647815508227,5,-3
72345670463324673,3,3
73184597785116931,3,-6
72352267465983233,3,1
73185697279837953,1,-3
72353366994387457,2,-2
72342389057978881,6,-4
73184597784987393,1,-2
72354466489238529,5,5
72903122791500034,4,-2
72341272551031297,5,3
74029022698342401,1,-3
73184602063176451,3,-4
72345670396477953,1,-2
72342376223408641,3,-5
72622747326742787,4,3
72621647848538371,2,-3
72622747359969542,3,3
72631543419437825,4,0
72621647848407302,3,5
72352267499536897,3,3
72346782792745473,4,-3
72622751621383937,7,-25
72621652110082817,5,3
72621647831892227,4,3
73184597768211969,1,3
73747547721632001,3,-3
72622751621382915,7,-25
72624946349672193,1,-6
72341323889312257,4,4
73184602063177473,1,-5
72623846854820102,5,0
72622747343193857,4,2
72904222303127809,3,-4
72621647865250051,5,-7
72621652109885702,5,-3
72367660628771329,3,0
74591972651892994,2,3
72622747326482177,1,0
72622764506284801,4,0
72621652126533377,5,-4
72621647815116289,3,5
72624946349671171,4,-8
72626045861299713,2,-2
72903122858607617,4,-4
72622747326416387,4,-3
72626050156266241,4,-3
72903139971367937,5,25
72622747393524481,2,25
73184597768275713,4,-2
72352276055917057,4,3
72622747326418433,1,0
72903122791565569,4,-4
72903127086467329,4,-4
72903122791502337,4,1
73184597784986371,3,-4
72621665011434241,4,-3
72621652126532355,5,-7
72903122791760897,2,-3
73185697279836931,4,-4
72907520838009857,4,25
72622747326677761,3,25
72621652110017281,3,-3
72621660699689731,3,-6
72621660699690753,1,-5
74310497675051779,6,-4
73184597768209158,4,-2
72621647831567873,1,3
72621652176864001,4,-2
72621647831565827,4,-2
72621664994657793,3,2
72621647881897473,4,1
72621647865119491,3,-7
72621647865250561,3,-7
72903122808277249,3,-5
72621647965782785,3,-1
72621652109757953,1,-2
72623846838108422,5,-2
72621647815508737,4,-3
72622747326546182,4,2
73184597768339718,5,-3
72621647831567617,3,-2
72621647865120513,3,-4
72621647848538881,3,1
72621686469493505,5,-4
72621656404787462,4,2
72621647814856193,1,3
73184597768211713,3,0
73184597768209923,4,-2
72621647881962241,3,-3
72621652109820675,5,-4
72621652109821697,5,-3
72352267466113537,1,-3
72621647848344577,3,6
72622747343192835,4,-5
73466072744922113,4,2
72341280939901441,4,-4
72621647831827201,3,-4
72621647815050753,4,2
72621647831695622,3,-2
72621652109755907,3,-5
72345687576084993,5,4
74591972651762434,4,-3
72621647831630595,3,-2
73184602063175943,5,-6
72622747326481155,4,-4
72622751621382407,7,-25
74310497675051271,6,-6
72624946349670663,0,-14
72621647814855937,4,0
72621656404724737,4,3
72621652109757697,5,-4
73188995814719747,5,-3
72621686469492995,3,-4
72621664994722561,4,-3
72621647814921217,4,3
74591976946729219,3,-5
72621647814985473,1,-3
72622747326418177,4,2
72621647831565062,3,0
72621647815377665,6,0
74591972668539139,3,-5
72621664994656518,3,0
75436397581894147,4,-3
72621647814793729,4,0
72621652126531847,5,-9
72626045878076161,3,-5
74591972651827459,4,-5
73185697279836423,4,-5
73184597768470787,3,-4
72621647831631617,3,4
72621652110016771,3,-5
72622747326677251,3,-4
72621647814790147,3,-3
72626050156265731,5,-3
72621652109755142,5,-3
73184614948077827,4,-4
72621660699689223,5,-7
72623846838045697,5,3
72621652176863491,1,-4
72621647814854147,4,3
72621647881961731,3,-3
72622764506284291,4,-3
72621652109820167,0,-7
72626045861364481,5,-3
72621647814984451,4,-5
73184597784985863,3,-5
72621665011433731,4,-4
72352267465982467,5,0
72621647831630087,4,-4
73467172256547078,3,-4
72631543419437315,4,-3
72621647815115014,2,3
73184597835317507,3,-4
74591972651762179,1,-4
72622747343192327,4,-4
72626045861363971,5,-4
146649566689689859,3,-4
74591972651761926,4,-4
72621647865118983,3,-9
72622747326480647,4,-2
72622747326415118,0,-2
72621647814983943,0,-5
72621647881896198,4,-3
72621647965782275,3,-3
77125247442157827,4,-3
72621647831826691,5,-6
72621664994722051,4,-3
72621647815377155,4,-3
72621652109754638,0,-4
72621647831564558,0,-2
72622747326415622,4,3
72626045878075651,3,-5
72340181428207878,4,-2
72340181444854022,1,-2
72622747393523971,2,-5
72340172838666502,3,-3
72621656404721932,3,5
72340177133110022,4,-2
72340172871827718,2,0
72341272383324422,3,3
72340177166663942,3,3
72340177133109517,3,-4
72344570884588802,1,-4
72621647814852878,0,-3
72903122808340742,1,-6
72340194312978694,3,3
72342371878174982,1,-4
72621647815049478,5,-3
72340172838273293,3,-4
72621647814853382,4,2
72341280939704582,4,0
72903127086530822,3,-3
73184597768208654,0,-3
72340172854919437,4,-5
72340172922028294,1,0
72340172854919942,3,0
72340172855050503,4,-8
72342376156365062,5,0
72345670396281094,3,-2
72341272349770502,4,-2
72903122791694598,3,-3
72340172838535431,2,-7
72340172838274563,2,-2
72340172855051011,3,-5
216455360930775302,1,-6
72340177133240583,0,-7
